city,property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category
gurgaon,flat,sector 48,1.38,3,3,1,Relatively New,1611.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 14,2.2,3,4,3+,Old Property,1955.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 84,0.54,2,2,3+,Relatively New,1086.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 106,3.2,3,3,3+,Under Construction,2224.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 85,1.18,2,2,3,Relatively New,1700.0,0,0,2,High,Mid Floor
gurgaon,flat,sohna road,0.21,1,1,1,Relatively New,438.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 103,2.4,4,6,3+,Relatively New,2456.0,1,0,0,High,High Floor
gurgaon,flat,sector 51,0.71,2,2,1,Relatively New,1007.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 85,1.2,2,2,2,Relatively New,1190.0,1,1,0,Medium,Mid Floor
bangalore,house,"kadugodi, bangalore",3.3,10,10,3+,Relatively New,1404.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 85,1.2,2,2,3,Relatively New,1300.0,0,0,2,High,Mid Floor
gurgaon,house,sector 92,2.75,4,4,3+,Relatively New,5000.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 95,0.26,1,1,1,New Property,422.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 37d,1.0,3,3,3,Under Construction,1250.011707,0,0,0,Low,Mid Floor
gurgaon,house,sector 13,4.5,4,5,2,Old Property,4950.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 65,5.4,3,4,3,Moderately Old,2695.0,1,0,2,High,High Floor
gurgaon,flat,sector 68,1.32,2,2,3,Relatively New,1364.0,0,0,0,Medium,High Floor
bangalore,house,"nelamangala, bangalore",1.75,4,3,0,New Property,1050.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 69,1.4,3,3,1,Relatively New,1419.0,0,0,0,Medium,High Floor
bangalore,flat,"gunjur, near varthur, bangalore",2.44,3,3,2,Relatively New,1251.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 2,3.65,9,9,3+,New Property,1557.0,1,0,2,Medium,Mid Floor
gurgaon,flat,gwal pahari,1.45,3,3,3,Under Construction,1429.984115,0,0,0,Low,Mid Floor
gurgaon,flat,sector 84,0.27,1,1,1,Relatively New,387.0,0,0,1,Low,High Floor
gurgaon,flat,sector 90,1.2,3,3,3+,Relatively New,1746.0,0,0,0,Low,High Floor
gurgaon,house,sector 51,2.25,6,3,3+,Relatively New,900.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 12,2.7,4,3,3,Old Property,3149.947696,0,0,0,Low,Mid Floor
gurgaon,flat,sector 68,1.9,3,3,3+,Under Construction,2287.0,1,0,0,Low,Low Floor
bangalore,house,"gunjur, near varthur, bangalore",14.5,5,6,3+,Moderately Old,8000.0,1,0,1,Low,Mid Floor
gurgaon,flat,sector 109,1.35,3,2,3+,Relatively New,1477.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 61,2.55,3,3,2,New Property,1630.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 84,1.15,2,2,3,Relatively New,1361.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 90,1.25,3,3,3,Relatively New,1640.0,0,0,0,High,Mid Floor
gurgaon,flat,sector 108,0.98,2,3,3,Relatively New,978.23,0,0,0,Medium,Mid Floor
bangalore,flat,"kaikondrahalli, near bellandur, bangalore",1.6,3,3,1,New Property,1111.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 25,3.4,4,4,3,Old Property,2744.0,1,0,0,Low,Low Floor
bangalore,house,"chikkagubbi, hennur road",6.3,4,5,3+,New Property,3445.0,1,0,0,Low,Low Floor
gurgaon,flat,sohna road,0.4,2,2,2,Relatively New,762.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 69,1.68,4,4,2,Relatively New,1819.0,0,0,0,Medium,Low Floor
bangalore,house,"rajankunte, doddaballapur road",2.3,3,3,3,New Property,1200.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 95,0.82,2,2,3+,New Property,1094.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 113,2.85,3,3,3+,New Property,2006.0,1,0,0,Medium,Mid Floor
bangalore,flat,"whitefield, bangalore",1.0,3,2,2,Relatively New,810.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 25,8.0,3,9,2,New Property,11109.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 57,4.6,6,6,3,Old Property,2700.0,1,1,1,Medium,Mid Floor
gurgaon,flat,sector 37c,0.98,3,4,3,Relatively New,1660.0,1,0,0,Low,Mid Floor
bangalore,flat,"thanisandra, bangalore",2.4,4,3,1,New Property,1633.0,0,0,0,Low,High Floor
bangalore,flat,"kanakapura road, bangalore",5.7,4,4,2,Relatively New,2666.0,0,1,0,Low,Low Floor
gurgaon,flat,sector 79,1.33,2,2,3,Relatively New,1411.0,0,0,0,High,Mid Floor
bangalore,house,"chandapura, bangalore",1.75,4,4,2,New Property,1200.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 66,1.5,2,3,3,Relatively New,1330.0,1,0,2,Medium,Low Floor
gurgaon,house,sector 73,17.0,5,8,3,Relatively New,9000.0,1,1,1,Medium,Mid Floor
bangalore,flat,"whitefield, bangalore",1.5,2,2,1,Relatively New,899.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 33,0.95,2,2,3+,Under Construction,1253.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 83,0.75,3,3,3,New Property,1162.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 79,1.34,3,3,3,Relatively New,1422.0,0,0,0,High,Mid Floor
gurgaon,house,sector 24,1.9,10,9,3+,Relatively New,5018.022540999999,0,0,1,Low,Mid Floor
bangalore,flat,"chokkanahalli, near thanisandra, bangalore",1.8,3,2,1,New Property,1120.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 50,1.88,3,3,3+,Moderately Old,1790.0,0,0,2,High,High Floor
gurgaon,house,sohna road road,0.49,2,2,1,New Property,1150.0,0,0,0,Low,Mid Floor
gurgaon,flat,sohna road,0.3,2,2,2,New Property,605.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 69,1.4,3,3,2,Relatively New,1428.0,0,0,0,Medium,High Floor
gurgaon,house,sector 7,1.3,5,3,2,Old Property,963.046133,0,0,0,Low,Mid Floor
gurgaon,house,sector 70a,0.9,2,2,3+,New Property,1319.0,1,0,0,High,Mid Floor
gurgaon,flat,sector 83,1.48,3,3,3,Relatively New,1548.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 110,3.4,4,5,3,Relatively New,3076.0,1,1,0,Medium,Mid Floor
gurgaon,flat,sector 86,0.41,2,2,1,New Property,557.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 69,1.19,2,3,1,Relatively New,1500.0,0,0,2,High,Low Floor
gurgaon,flat,sector 65,2.85,4,4,3,Relatively New,1975.0,1,0,0,Low,Low Floor
gurgaon,flat,sector 85,1.75,3,4,3,Relatively New,2179.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 80,0.85,1,1,1,Relatively New,761.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 69,1.9,4,4,2,Relatively New,1819.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 81,1.28,3,3,3,Moderately Old,1982.0,1,0,2,Low,Low Floor
gurgaon,flat,sector 10a,1.1,3,3,3,Moderately Old,1833.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 107,0.6,3,2,2,Relatively New,750.028552,0,0,0,Low,Mid Floor
bangalore,flat,"panathur, bangalore",0.9423,1,1,1,New Property,500.0,0,0,0,Low,High Floor
bangalore,flat,"whitefield, bangalore",3.05,3,3,3,Under Construction,1830.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 78,0.99,2,2,3,Under Construction,1467.0,0,0,0,Low,High Floor
gurgaon,flat,sohna road,0.32,2,1,0,Relatively New,475.979658,0,0,0,Low,Low Floor
bangalore,house,"whitefield, bangalore",7.18,3,4,3,Relatively New,3000.0,1,1,0,Medium,Low Floor
gurgaon,flat,sector 77,1.55,4,4,3+,Relatively New,1800.0,1,0,1,Low,Low Floor
gurgaon,house,sector 61,2.01,3,3,3,Under Construction,1549.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 67,2.78,3,3,3+,Relatively New,2047.0,0,0,2,High,Mid Floor
gurgaon,flat,sector 47,1.65,3,3,3,Old Property,1905.0,0,0,2,Medium,Low Floor
bangalore,house,"gattahalli, near sarjapur road, bangalore",2.65,2,2,1,Relatively New,1650.0,0,0,2,Medium,Low Floor
gurgaon,flat,sector 66,1.7,2,2,2,Relatively New,1072.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 104,0.6,7,3,1,Moderately Old,1170.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 33,1.4,2,2,3,Under Construction,1448.0,0,0,0,Medium,High Floor
bangalore,house,s,2.4,3,3,1,Old Property,1836.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 111,2.25,3,3,2,Relatively New,1538.0,0,0,0,Medium,High Floor
bangalore,flat,"bellandur, bangalore",3.49,3,3,1,New Property,2129.0,0,0,2,Medium,Low Floor
gurgaon,flat,sector 67,3.5,3,4,3+,Relatively New,2133.0,1,0,2,High,High Floor
gurgaon,flat,sector 60,2.82,3,3,3,Relatively New,2400.0,1,0,2,High,Low Floor
bangalore,house,"gattahalli, near sarjapur road, bangalore",2.95,4,4,3+,Relatively New,2205.0,0,0,1,Medium,Mid Floor
gurgaon,house,sector 50,10.45,5,7,3+,Moderately Old,3240.0,1,0,2,High,Mid Floor
gurgaon,flat,sector 66,2.4,3,2,3,Relatively New,1700.0,1,0,2,High,Mid Floor
gurgaon,flat,sector 92,0.61,3,2,2,Under Construction,1141.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 48,1.86,3,3,3+,Moderately Old,2199.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 99a,0.32,2,2,2,New Property,473.0,0,0,0,Medium,Low Floor
gurgaon,house,sector 17,0.32,2,2,0,Moderately Old,144.989733,0,0,0,Low,Mid Floor
bangalore,house,"sarjapur road, bangalore",2.9,3,3,1,Relatively New,2150.0,0,0,2,Low,Low Floor
gurgaon,house,sector 26,5.5,4,4,3,Moderately Old,1800.0,1,0,0,Medium,Low Floor
bangalore,flat,"kr puram, bangalore",2.25,3,3,2,New Property,1306.0,0,0,0,Low,High Floor
gurgaon,flat,sector 102,1.42,3,3,3,Relatively New,1314.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 31,4.6,2,2,2,Moderately Old,1426.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 69,1.68,4,4,2,Relatively New,1819.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 71,1.3,4,4,3,Moderately Old,2126.0,1,0,0,Medium,Mid Floor
bangalore,flat,"uttarahalli manavarthekaval, kanakapura road",2.05,3,3,2,New Property,1094.0,0,0,2,Low,High Floor
gurgaon,flat,sector 108,2.6,3,3,2,Relatively New,1711.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 86,1.3,3,3,3,Moderately Old,1746.0,1,0,2,High,High Floor
gurgaon,flat,sector 85,2.14,4,4,3,Relatively New,2300.0,1,0,0,Low,Mid Floor
bangalore,house,"rt nagar, bangalore",6.0,5,5,2,Old Property,2580.0,1,1,0,Low,Low Floor
gurgaon,house,sector 2,0.4,6,4,2,Moderately Old,900.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 83,0.84,2,2,2,Moderately Old,1126.0,0,0,2,High,Mid Floor
bangalore,flat,"7th phase jp nagar, bangalore",1.55,3,2,2,Moderately Old,1333.0,0,0,0,Low,High Floor
gurgaon,flat,sector 81,2.4,3,3,3+,Relatively New,1650.0,1,0,1,Low,High Floor
gurgaon,flat,sector 90,0.65,2,2,3,Relatively New,1221.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sohna road,0.35,2,2,2,New Property,521.0,0,0,0,Low,High Floor
bangalore,flat,"kr puram, bangalore",0.85,2,2,1,New Property,1277.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 31,4.25,5,5,3+,Moderately Old,1620.0,0,1,2,Medium,Mid Floor
gurgaon,flat,sector 69,1.7,3,3,2,Relatively New,1428.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 85,1.35,2,2,3,Under Construction,102.0,0,0,0,Low,High Floor
bangalore,flat,"yelahanka, bangalore",1.03,2,2,2,New Property,1400.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 65,2.33,2,2,3,Under Construction,1141.0,0,0,2,Low,High Floor
bangalore,flat,"neeladri nagar, bangalore",0.54,2,2,2,New Property,1067.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 37d,1.72,3,3,3+,Relatively New,1982.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 45,2.4,3,3,2,New Property,195.0,1,0,2,Low,Low Floor
bangalore,flat,"sompura, sarjapur road",0.82,2,2,2,Moderately Old,773.0,0,0,0,Low,Mid Floor
gurgaon,flat,sohna road,0.29,2,2,1,Relatively New,577.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 102,0.97,2,2,2,Relatively New,741.0,0,0,0,High,Mid Floor
gurgaon,house,sector 54,25.0,4,4,3+,Moderately Old,8036.0,1,1,0,Low,Low Floor
gurgaon,flat,sector 81,2.21,3,3,3+,Relatively New,1881.0,1,0,1,Medium,Mid Floor
gurgaon,house,sector 12,0.65,6,2,3,Old Property,1111.0,0,0,0,Low,Low Floor
gurgaon,house,sector 82,1.4,3,3,2,New Property,1700.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 110,3.49,4,5,3,Relatively New,3076.0,1,0,0,High,Mid Floor
gurgaon,flat,sohna road,0.88,2,2,2,Relatively New,1016.0,0,0,1,Medium,High Floor
gurgaon,flat,sector 90,0.7,2,3,2,Relatively New,1502.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 60,2.5,2,3,2,Relatively New,1402.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 65,2.29,2,2,3,Under Construction,1592.0,0,0,0,Low,Mid Floor
bangalore,flat,"budigere, bangalore",2.25,3,3,2,Relatively New,1555.0,0,0,2,Low,High Floor
gurgaon,flat,sector 65,2.77,4,4,3+,Relatively New,2194.0,1,0,1,High,Mid Floor
bangalore,flat,"hosur road, bangalore",1.1,2,2,1,Under Construction,580.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 28,4.5,4,4,0,Moderately Old,3240.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 68,1.0,2,2,2,New Property,1361.0,1,0,0,Medium,High Floor
gurgaon,flat,sector 70,5.0,6,7,3+,Relatively New,5332.0,1,0,0,Medium,Low Floor
gurgaon,flat,sector 72,4.1,4,5,3+,New Property,2628.0,1,0,0,Medium,High Floor
gurgaon,flat,gwal pahari,7.5,5,6,3+,Relatively New,9048.0,1,0,0,Low,High Floor
gurgaon,house,sector 4,0.47,2,1,1,Moderately Old,624.0,0,1,0,Low,Low Floor
gurgaon,house,sector 31,4.6,6,4,3+,Old Property,1460.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 102,1.8,3,3,3,Relatively New,1531.0,0,0,0,Medium,Low Floor
gurgaon,house,sector 50,7.45,4,4,3,Old Property,4500.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 12,1.15,3,4,2,Old Property,2000.040259,1,0,0,Low,Low Floor
gurgaon,flat,sector 79,1.3,3,3,3,Relatively New,1176.0,0,1,2,Medium,High Floor
gurgaon,flat,sector 102,1.99,2,2,2,New Property,1145.0,0,0,0,High,High Floor
gurgaon,flat,sector 49,2.65,3,4,3,Moderately Old,2251.0,1,0,2,Medium,High Floor
gurgaon,house,sector 46,2.25,4,3,3,Relatively New,90.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 71,1.16,3,3,3,Moderately Old,1577.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 92,0.39,3,3,3+,Relatively New,713.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 61,1.6,2,2,2,Under Construction,1278.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 109,2.2,3,3,2,Moderately Old,2575.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 48,3.45,4,4,3+,Moderately Old,3000.0,0,0,0,Low,Low Floor
gurgaon,house,sector 12,6.0,9,6,2,Old Property,1710.0,0,0,0,Low,Low Floor
bangalore,house,"sarjapur, bangalore",2.95,4,4,3,Relatively New,2000.0,0,0,2,Low,Low Floor
gurgaon,flat,sector 110,4.49,5,5,3+,Relatively New,3511.0,1,0,0,High,Mid Floor
bangalore,house,"thubarahalli, whitefield",5.0,4,5,3+,Moderately Old,3888.0,1,1,2,Low,Low Floor
gurgaon,flat,sector 86,1.59,3,3,3,Relatively New,1700.0,0,0,2,High,High Floor
gurgaon,flat,sector 54,1.75,3,3,3+,Moderately Old,2100.0,1,0,2,Medium,Mid Floor
gurgaon,flat,manesar,0.9,4,4,3,Moderately Old,2232.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 3,0.92,4,1,0,Moderately Old,602.993678,0,0,0,Low,Low Floor
gurgaon,flat,sector 83,0.98,2,2,3,Relatively New,1300.0,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 69,1.4,3,3,2,Relatively New,1428.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 113,1.75,2,2,3,Relatively New,1423.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 14,2.2,3,4,3+,Old Property,1955.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 37d,1.71,3,3,3+,Relatively New,2190.991845,0,0,0,Low,Mid Floor
bangalore,flat,"sarjapur, bangalore",0.745,1,1,1,New Property,511.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 63a,2.0,3,3,2,Under Construction,1539.991173,0,0,0,Low,Low Floor
gurgaon,flat,sector 107,0.5,3,2,2,Relatively New,717.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 86,0.82,2,2,1,New Property,1300.0,0,0,0,Low,High Floor
gurgaon,flat,sector 85,1.04,2,2,3,New Property,1550.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 70a,1.51,3,3,3,Relatively New,1788.0,1,0,0,Low,Mid Floor
bangalore,flat,"whitefield, bangalore",1.99,4,4,3+,Relatively New,2004.0,0,0,0,Low,High Floor
gurgaon,flat,sector 83,1.75,3,3,3+,Relatively New,1548.0,1,0,0,Medium,High Floor
gurgaon,flat,sector 107,1.45,3,4,3+,Relatively New,1900.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 70,1.07,2,2,3,Relatively New,1221.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 9a,0.95,3,3,2,Moderately Old,1402.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 104,1.95,3,3,3+,New Property,2544.0,1,0,0,Medium,Mid Floor
gurgaon,house,sector 17,9.5,8,8,3,Relatively New,4050.0,0,0,2,Low,Mid Floor
bangalore,house,"hoskote, bangalore",1.59,3,3,2,Relatively New,1200.0,0,0,2,Low,Low Floor
gurgaon,flat,sector 85,1.25,3,4,2,Relatively New,1616.0,1,0,2,Low,Mid Floor
gurgaon,house,sector 41,9.25,9,9,3+,Moderately Old,5000.0,1,1,2,Medium,Mid Floor
gurgaon,flat,sector 61,1.47,2,2,2,Under Construction,1278.0,0,0,0,Low,Mid Floor
gurgaon,flat,sohna road,0.58,2,2,2,Relatively New,822.039043,0,0,0,Low,Mid Floor
gurgaon,flat,sector 70a,2.4,3,3,3,Relatively New,1945.0,1,0,0,Medium,High Floor
gurgaon,flat,sector 37c,0.86,2,3,3,Relatively New,1442.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 65,2.7,3,3,3,Relatively New,1650.0,1,1,2,Medium,Mid Floor
bangalore,house,"whitefield, bangalore",7.2,3,4,3,Relatively New,3300.0,1,1,0,Low,Low Floor
gurgaon,house,sector 105,0.37,4,3,2,Relatively New,360.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 61,1.6,2,2,2,New Property,1278.0,0,0,0,Medium,Mid Floor
bangalore,flat,"kyalasanahalli, near hennur road, bangalore",2.6,3,3,2,New Property,1830.0,1,1,0,Low,Mid Floor
gurgaon,flat,sector 56,1.71,3,3,3+,Moderately Old,2250.946768,1,0,2,Medium,Mid Floor
bangalore,flat,"hsr layout, bangalore",3.1,3,3,2,New Property,2001.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 69,1.68,3,3,2,Relatively New,1509.0,0,0,0,High,Low Floor
gurgaon,flat,sector 113,2.75,4,4,3+,Under Construction,2885.0,1,0,1,Medium,High Floor
gurgaon,flat,sector 90,0.45,2,2,1,New Property,695.0,0,0,2,Low,Low Floor
gurgaon,house,sohna road road,0.5,2,1,2,Moderately Old,900.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 74,1.6,2,2,2,New Property,1272.0,0,0,0,Low,High Floor
gurgaon,flat,sector 65,2.29,3,4,3+,Relatively New,1833.0,1,0,1,High,Low Floor
gurgaon,flat,sector 102,1.42,2,2,3,Relatively New,1367.984051,0,0,0,Low,High Floor
gurgaon,house,sector 22,4.75,7,5,3+,Old Property,2367.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 76,0.55,2,2,2,Under Construction,823.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 69,2.95,4,3,2,New Property,1800.0,0,0,1,Medium,Mid Floor
gurgaon,flat,sector 68,1.1,2,2,3,New Property,1244.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 85,1.3,2,2,3,Under Construction,1130.0,0,0,0,Medium,High Floor
bangalore,flat,"bagalur, bangalore",1.02,3,2,1,New Property,778.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 70a,1.65,2,2,3,New Property,1142.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 73,1.0,2,2,2,New Property,1444.0,0,0,0,Low,High Floor
gurgaon,flat,sector 86,1.5,3,3,1,Relatively New,1550.0,0,0,0,High,High Floor
gurgaon,flat,sohna road road,1.5,2,2,3,New Property,1361.0,0,0,0,Low,High Floor
gurgaon,house,sector 9,0.22,2,2,2,Old Property,330.0,0,0,0,Low,Low Floor
gurgaon,house,sector 45,16.0,6,7,3+,Relatively New,4500.0,1,1,2,Medium,Mid Floor
gurgaon,flat,sector 108,2.33,3,3,3,Relatively New,1711.029544,0,1,2,High,High Floor
gurgaon,flat,sector 90,2.0,4,4,3+,Moderately Old,2467.0,1,0,0,Low,High Floor
gurgaon,flat,sector 84,1.48,3,3,2,New Property,1624.0,1,1,2,Medium,Low Floor
gurgaon,flat,sector 106,1.0,2,2,3+,New Property,940.0,0,0,2,Low,Low Floor
gurgaon,flat,sector 37c,0.87,2,3,3+,Relatively New,1300.0,0,0,0,Medium,Mid Floor
bangalore,flat,"whitefield, bangalore",3.15,3,3,2,New Property,1961.0,0,0,0,Low,High Floor
gurgaon,house,sector 41,11.0,4,4,2,New Property,3240.0,1,0,2,Low,Mid Floor
gurgaon,flat,sector 56,0.65,1,1,1,Moderately Old,839.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 99,0.4,2,2,2,New Property,733.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 81,0.49,2,2,3,Relatively New,700.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 104,0.62,3,3,1,Moderately Old,900.0,0,0,1,Low,Low Floor
gurgaon,flat,sector 67,3.32,4,5,3+,Moderately Old,2384.0,1,0,2,High,High Floor
bangalore,flat,"maragondanahalli, bommasandra",1.75,3,2,2,Relatively New,1113.0,0,0,2,Low,Mid Floor
gurgaon,flat,sohna road,0.24,2,2,1,Relatively New,516.0,0,0,0,Low,High Floor
bangalore,house,v,2.0,5,5,3+,Relatively New,2430.0,0,0,1,Low,Mid Floor
gurgaon,flat,sector 65,6.15,3,5,3+,Relatively New,4270.0,1,0,1,Low,Low Floor
gurgaon,flat,sector 84,0.89,3,3,3,Relatively New,1832.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 52,1.76,4,4,3+,New Property,2199.0,0,0,0,Low,High Floor
bangalore,house,"attibele, bangalore",3.0,4,4,3+,Under Construction,3919.0,0,0,0,Low,Mid Floor
gurgaon,flat,sohna road road,1.65,3,3,0,New Property,1051.0,0,0,0,Low,Low Floor
bangalore,flat,"uttarahalli manavarthekaval, kanakapura road",2.1,3,3,2,New Property,1199.0,0,0,0,Low,Mid Floor
bangalore,house,"nelamangala, bangalore",1.96,5,4,3+,New Property,4555.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 45,17.0,5,8,3+,Relatively New,4500.0,1,1,1,High,Mid Floor
gurgaon,flat,sector 62,4.0,3,3,3,New Property,2342.0,1,0,2,Low,High Floor
bangalore,house,l,2.1,3,3,2,New Property,600.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 102,1.4,3,3,3,Relatively New,1413.0,1,0,0,Low,Mid Floor
gurgaon,house,sector 66,19.0,5,6,3+,Relatively New,6666.0,1,1,2,Medium,Mid Floor
bangalore,house,"whitefield, bangalore",7.3,3,3,2,Relatively New,3500.0,1,0,0,Medium,Low Floor
gurgaon,flat,sector 104,4.45,4,5,3+,Relatively New,7221.0,0,0,0,Medium,High Floor
bangalore,house,s,2.4,4,4,1,New Property,1264.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 103,1.35,3,3,3+,Relatively New,1620.0,0,0,2,High,Mid Floor
bangalore,flat,"chikkagubbi, hennur road",2.91,3,3,3,New Property,2243.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 54,10.0,4,5,3+,Moderately Old,3000.0,1,0,1,High,High Floor
gurgaon,flat,sector 69,1.31,3,3,2,Relatively New,1392.0,0,0,2,High,High Floor
gurgaon,flat,sector 82a,2.7,4,4,3+,Moderately Old,2576.0,1,0,0,Low,High Floor
gurgaon,flat,sector 69,1.43,3,3,2,Relatively New,1455.0,0,0,0,Medium,Low Floor
bangalore,flat,"kanakapura road, bangalore",2.72,2,2,1,Relatively New,1375.0,0,0,0,Low,High Floor
gurgaon,flat,sector 77,1.0,2,2,2,New Property,1489.0,0,0,0,Medium,Mid Floor
bangalore,house,"budigere cross, bangalore",11.0,4,4,3,New Property,4500.0,0,0,0,Low,Low Floor
gurgaon,house,sector 43,9.5,5,5,3+,Relatively New,2250.0,1,0,2,Medium,Low Floor
bangalore,house,"attibele, bangalore",2.5,4,4,3+,Relatively New,4777.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 83,1.8,3,3,3,Relatively New,1548.0,1,0,2,Medium,Mid Floor
bangalore,house,"kanakapura road, bangalore",3.86,5,5,3+,Under Construction,2400.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 85,2.6,3,3,3,Under Construction,2128.991781,1,0,0,Low,High Floor
bangalore,house,"rt nagar, bangalore",1.9,5,4,2,Old Property,1100.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 103,0.9,2,2,2,Relatively New,1221.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 74,1.5,2,2,1,New Property,1555.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 43,2.5,3,2,3,Old Property,1674.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 4,0.67,3,3,2,Relatively New,76.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 49,2.23,3,3,3,Relatively New,1839.0,0,0,0,Low,High Floor
gurgaon,flat,sector 33,1.3,2,2,2,New Property,1095.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 90,1.17,3,3,3,Relatively New,1630.0,0,0,2,Medium,High Floor
